,CDD_CNRM,CDD_CSIRO,CDD_GFDL,CDD_IPSL,CDD_MIROC5,CDD_MPI,CDD_NorESM1,MEAN,MIN,MAX
69,660.6264055534409,1033.2062546692327,612.8120292469187,850.4566098195878,688.7921517421714,711.1872327053889,584.6641561991614,734.5349771337001,584.6641561991614,1033.2062546692327
70,541.5446348473442,1100.2418591073679,682.8650188252739,1136.865761063233,699.3222480155805,730.4544849324341,572.0221397375415,780.4737352183963,541.5446348473442,1136.865761063233
71,691.2389731936023,1042.0508036178694,646.629576148141,1083.3196247112228,794.6977376378918,627.3940305473,556.7090281765147,777.4342534332202,556.7090281765147,1083.3196247112228
72,657.1766138199814,1068.4471255407434,652.1151959778367,869.3394420237964,780.9321634592707,734.4313851409609,623.9510776796214,769.4847148060301,623.9510776796214,1068.4471255407434
73,661.9406087195177,1154.9148108930108,654.7026832190174,902.5152981804981,797.1068055113278,754.3119343235551,711.5967485818669,805.2984127755424,654.7026832190174,1154.9148108930108
74,595.1357660788094,1291.833978080385,649.3848522930807,1004.3258108253071,766.2948665421588,987.2945912547866,691.5327971391787,855.114666030529,595.1357660788094,1291.833978080385
75,604.589697145889,1082.4835670049733,644.1842721543574,1157.611912856053,725.1164986388708,1039.6896638733037,624.5006152354233,839.7394609869814,604.589697145889,1157.611912856053
76,640.1734484679769,1026.44640873376,618.141208941013,832.6740716908544,745.3550703958947,768.1782468249314,598.3702726012496,747.0483896650969,598.3702726012496,1026.44640873376
77,779.7340815312143,1082.6687181031011,658.9993425286327,1003.2724906018143,844.9452202019581,717.5798140987861,654.4562562336428,820.2365604713073,654.4562562336428,1082.6687181031011
78,695.1688610477402,1005.0175423843502,560.3315804060658,926.2775794216946,1056.9833100940969,724.8421769272957,743.7297316729007,816.0501117077349,560.3315804060658,1056.9833100940969
79,651.6081765294248,1035.8761039984001,630.117311234985,981.8568285524293,888.4798747484679,919.0134318281498,653.1263332306326,822.8682943032129,630.117311234985,1035.8761039984001
80,659.1787652431369,1111.2072757186952,798.0486225686705,1001.9113736963836,687.2171078475749,861.1593746552426,484.94880048577215,800.5244743164965,484.94880048577215,1111.2072757186952
81,743.3302855439397,1096.9036672197676,620.4293796843199,977.3771631341447,606.3689872051696,804.4355449087884,529.7257603672156,768.3672554376205,529.7257603672156,1096.9036672197676
82,664.9562643079123,1072.2157604476402,641.6708885860141,1098.0126497658202,749.9597850624359,651.9009164337806,542.0814727106845,774.3996767591839,542.0814727106845,1098.0126497658202
83,631.5823938889268,1169.9287042347619,823.9356240086297,956.4442965841581,904.0382711948087,672.616311179074,660.4499973033153,831.2850854848107,631.5823938889268,1169.9287042347619
84,678.7165043012112,1169.7858505068643,733.468428111401,939.3895927256708,987.7594527805372,921.1432564412221,685.3085107610916,873.6530850897138,678.7165043012112,1169.7858505068643
85,693.7478137747516,1121.848729603927,609.480712123072,1072.2191486735255,693.9443632960792,686.4502408868711,627.3570630097747,786.4354387668573,609.480712123072,1121.848729603927
86,623.1570828299418,1063.3278625318958,872.7026859709663,976.1819032175904,694.1972801231211,768.1594092734247,568.4859973965156,795.1731744776366,568.4859973965156,1063.3278625318958
87,754.285801464317,1090.0276482158288,669.0847991574815,894.2593975483428,744.2771477980984,733.84479658285,587.6603546494637,781.9199922023406,587.6603546494637,1090.0276482158288
88,641.6317632109624,1066.245405867452,661.1589352099672,679.8816306229671,838.05361392378,769.4530914622953,643.459986141376,757.126346634114,641.6317632109624,1066.245405867452
89,637.3383865564506,1069.6976856009774,538.1710061551285,980.7995852878739,825.3973180134317,750.7934242909485,683.7158737980969,783.7018971004152,538.1710061551285,1069.6976856009774
90,775.209524456742,1108.5935507460968,836.216748240683,1033.6436688312515,870.0566140071724,783.4667678023143,745.5882773733495,878.9678787796583,745.5882773733495,1108.5935507460968
91,702.4171755356358,1127.4802595406509,568.2799754385121,953.6234928915842,995.179827891448,686.8217787753272,673.9539295060733,815.3937770827474,568.2799754385121,1127.4802595406509
92,718.6962261368465,1128.318965783842,612.4981274443212,895.2319787879301,942.4474135042574,685.9209650121015,777.975590808574,823.0127524968389,612.4981274443212,1128.318965783842
93,661.069257270221,1053.8217252369573,692.7714601806256,1015.613286007881,937.1094808071571,711.1272189131357,750.1787366807546,831.6701664423906,661.069257270221,1053.8217252369573
94,688.7149409014928,1091.42404907215,502.7371568063693,882.1088156422265,,945.0600191499066,814.2896725659084,820.7224423563421,502.7371568063693,1091.42404907215
