,CDD_CNRM,CDD_CSIRO,CDD_GFDL,CDD_IPSL,CDD_MIROC5,CDD_MPI,CDD_NorESM1,MEAN,MIN,MAX
0,160.26833841165444,125.7863667304025,144.44811429225683,174.27322738400335,100.11071027417302,170.679027158802,106.99386358798188,140.36566397703928,100.11071027417302,174.27322738400335
1,100.9122660645171,132.72249047985179,478.14031472669126,245.3499206818617,89.11186196301173,143.38492463410216,159.7829065702158,192.77209787432162,89.11186196301173,478.14031472669126
2,209.32436905964414,261.4828363499016,64.4103808666896,328.7119142329818,154.036586772414,206.15204159808536,215.0990693555284,205.60245689074918,64.4103808666896,328.7119142329818
3,80.90158092650177,183.44917946031228,196.56862908451308,376.9400027958268,256.6352201782222,246.16081893755427,278.5794800318522,231.31927305925456,80.90158092650177,376.9400027958268
4,173.9181364763033,174.96101516347676,206.153608123019,124.6951399715499,334.7640420347477,188.99114576489433,382.37660951746784,226.55138529306555,124.6951399715499,382.37660951746784
5,187.18911339327474,217.17888900985008,319.2579546700845,177.630061897838,216.33400084772484,211.2657658513399,94.68230435355326,203.3625842890949,94.68230435355326,319.2579546700845
6,167.75804097117248,291.9503597331113,131.44306946183224,233.04397419462248,203.34338746913045,237.73058761033167,-1.545584067035179,180.53197648188097,-1.545584067035179,291.9503597331113
7,162.2207867239822,219.83021449329613,232.23756158596052,416.70048776006706,325.495014492102,315.4127439793176,213.06958398479878,269.28091328850337,162.2207867239822,416.70048776006706
8,215.17028205301267,230.90623624697514,163.27027599382473,328.0643720171547,532.783722947132,412.96321727845793,234.68389168222143,302.54885688839704,163.27027599382473,532.783722947132
9,219.07988826918245,186.06679577900354,465.80733790669865,278.0089311883771,146.64132460749715,430.50815386751174,348.5605346636121,296.38185232598335,146.64132460749715,465.80733790669865
10,123.52283874445743,111.40875456520621,280.7886762085359,356.41138172193064,67.81156943813198,485.0767943598664,323.50289416474675,249.7889870289821,67.81156943813198,485.0767943598664
11,240.6295186699533,201.38853218528584,465.2831285074683,368.89372113766944,152.54569915187926,397.1822555716028,136.24545428778356,280.3097585016635,136.24545428778356,465.2831285074683
12,220.41383653687762,394.4012966392381,383.5139372278045,472.6220757560884,424.0078253637869,390.41371721538167,337.0193128520709,374.62742879874963,220.41383653687762,472.6220757560884
13,264.0963658077676,246.2139024670014,263.74379766771403,459.8847009166361,494.19171554485797,235.42483932128903,235.54536324087667,314.15724070944884,235.42483932128903,494.19171554485797
14,163.1785269104539,324.4156389967343,375.7662626552917,261.0266737417303,273.25678515952404,389.5105170817494,226.62970353253763,287.68344401114564,163.1785269104539,389.5105170817494
15,264.62655101976975,360.7514088187945,438.4361444136882,285.3602999170273,264.292175668922,505.6331459540547,304.9574010582319,346.2938752643556,264.292175668922,505.6331459540547
16,286.25354783023204,299.54432024572975,550.6983282434751,578.6974433762675,301.53754444545643,425.5718131960441,415.4938368680291,408.25669060074756,286.25354783023204,578.6974433762675
17,172.71083183536234,307.6069963609823,217.31938415231366,327.0491466075316,359.7271405914446,374.82926454797985,293.33527693297333,293.22543443265545,172.71083183536234,374.82926454797985
18,243.4044557466002,427.18038106757353,158.97763821378794,375.4825183645087,476.29247789021815,418.24904687571006,278.6018799724436,339.74119973297775,158.97763821378794,476.29247789021815
19,261.56134659011445,288.13416374267626,316.38547476053463,569.9157930976401,370.48261254240515,361.4082177244218,321.6393958973033,355.646714907871,261.56134659011445,569.9157930976401
20,348.7939530932242,399.5574904273128,446.56444122437824,464.4850569377884,336.8835433946415,553.7174809333633,397.60271406413494,421.0863828678346,336.8835433946415,553.7174809333633
21,298.1958779042973,454.1217696442891,263.33542499075566,363.602257070924,490.5564610408119,510.5549710549974,457.25687644429127,405.37480545005224,263.33542499075566,510.5549710549974
22,288.0815102418385,528.9541913800824,342.75117927917836,456.3877221966104,525.6029662172832,414.8557656805626,377.17218300129844,419.11507399955053,288.0815102418385,528.9541913800824
23,317.45159393065705,422.88215520009567,306.54772913382726,456.10469574079593,705.3884006971136,469.8856849411609,358.2523830629216,433.78752038665334,306.54772913382726,705.3884006971136
24,407.51481969127394,389.3073345521566,360.94519624389795,561.3919620135475,472.18928726836157,341.9537591486162,372.6709697608828,415.1390469541052,341.9537591486162,561.3919620135475
25,404.12705308125624,363.13319778279356,420.47539848337897,580.9069496366635,309.7547798158803,355.2655377059541,357.7656741752751,398.7755129544573,309.7547798158803,580.9069496366635
26,468.0567071545945,446.8878091597867,535.1882843417375,536.4436971104408,401.55016243794967,352.2616647159248,394.00977253580163,447.771156779462,352.2616647159248,536.4436971104408
27,400.5780598933486,497.2122617619375,285.24250352303443,501.66028788878816,522.4742828518395,632.5011781342143,439.5905129873561,468.465583862931,285.24250352303443,632.5011781342143
28,345.3616000721963,506.2859706481179,410.8017555243657,520.4020557277927,716.5988745817033,627.3858982296435,481.6962829646834,515.5046339640721,345.3616000721963,716.5988745817033
29,389.5813207506915,428.0154280771867,355.09523896748306,517.7464098828079,533.8011924160501,439.8163646273979,555.5177222636535,459.9390967121817,355.09523896748306,555.5177222636535
30,556.4390815314212,588.8482302088146,656.1973707482084,606.6745851861565,406.867022257906,372.2374175733014,533.3909555783437,531.5220947263074,372.2374175733014,656.1973707482084
31,379.4615099362061,677.7219388253911,429.85889010374353,693.8919322609486,542.1863606860081,532.0197928172015,582.8465524602154,548.2838538699593,379.4615099362061,693.8919322609486
32,431.55556373288664,482.0997344113987,372.03770841885716,567.4585399143912,605.721814511691,529.26327909523,466.84983961992293,493.5694971006253,372.03770841885716,605.721814511691
33,451.4337035113315,661.0890032146926,725.5213111267924,641.8164077990753,758.2448370715551,681.2395315739948,484.2616459642047,629.0866343230921,451.4337035113315,758.2448370715551
34,392.7068451655987,677.8678653015395,471.0114915769466,702.9775548992834,463.4406134972314,712.6871259431148,482.9316270890297,557.6604462103919,392.7068451655987,712.6871259431148
35,507.01141772501,762.8559520588258,726.8343796659299,752.1900898500144,590.9639644166002,676.6189448854459,474.6179349466752,641.5846690783571,474.6179349466752,762.8559520588258
36,527.5584315920275,806.6983127150529,538.7912953995979,713.2308957601674,641.366633898178,694.0551810720387,540.9355178768883,637.5194669019932,527.5584315920275,806.6983127150529
37,568.5081501000091,695.4161188336475,663.2847555345545,691.7512348211662,860.3620250611384,972.7851781292402,646.8386230355691,728.4208693593318,568.5081501000091,972.7851781292402
38,501.20509542852096,755.8305552926465,587.6381671047513,772.2694948275707,677.7106074305304,636.9234502800143,701.3827637091904,661.8514477247463,501.20509542852096,772.2694948275707
39,600.9104199546362,883.0641401002576,603.4000987702873,693.3235724072067,591.7763105263264,537.0664215347863,584.2654919020865,641.9723507422266,537.0664215347863,883.0641401002576
