,CDD_CNRM,CDD_CSIRO,CDD_GFDL,CDD_IPSL,CDD_MIROC5,CDD_MPI,CDD_NorESM1,MEAN,MIN,MAX
30,1458.571641107395,1857.7483061468681,1430.936153103913,1733.8194374347165,1662.8242376192097,1728.4136174688535,1627.9971458732875,1642.9015055363204,1430.936153103913,1857.7483061468681
31,1462.511722134564,1755.327763927476,1612.9627095343508,1796.3880193820855,1767.446093464758,1747.21407568371,1719.9041518946717,1694.5363622888024,1462.511722134564,1796.3880193820855
32,1518.1324577430605,1823.872486037544,1663.6305688259765,1665.4981044218875,1981.5217185866152,1704.1068593951961,1713.1743669652528,1724.2766517107905,1518.1324577430605,1981.5217185866152
33,1543.3054694081893,1772.4882193513438,1563.7276875156954,1764.1990649350057,1776.2135011328005,1786.0601835365558,1627.6734729881966,1690.523942695398,1543.3054694081893,1786.0601835365558
34,1544.924739414161,1762.3486627072086,1577.435100473566,1686.782002697993,1575.6858006831155,1810.7989349583395,1711.031170934989,1667.0009159813385,1544.924739414161,1810.7989349583395
35,1655.3377765078287,1794.0937530030194,1603.3766141841545,1692.998044820507,1599.7755748393124,1555.1841450101738,1556.405281656319,1636.7387414316165,1555.1841450101738,1794.0937530030194
36,1523.6161964976511,1865.1482483066409,1823.8342060289797,1737.7411831695388,1814.3901139386992,1563.596685697374,1723.8910252710507,1721.7453798442764,1523.6161964976511,1865.1482483066409
37,1578.4661013069183,1855.4076767256552,1520.020235939168,1818.9779041312518,1985.576320576953,1785.3302051549422,1689.5218265853346,1747.6143243457461,1520.020235939168,1985.576320576953
38,1641.2570625401745,1857.0254471830517,1530.9661822790208,1841.2521582600589,1834.3997372738243,1838.460733108942,1841.9663807283082,1769.3325287676257,1530.9661822790208,1857.0254471830517
39,1565.072661408902,1973.2031609993844,1767.5304338450794,1860.5012685284357,1624.9223822224885,1772.4959995927059,1791.5081883106611,1765.0334421296652,1565.072661408902,1973.2031609993844
40,1560.7211350670311,1856.9775775320693,1773.4833980184073,1767.4818817055284,1547.3414031366933,1740.8043897116777,1497.7782252492796,1677.7982872029554,1497.7782252492796,1856.9775775320693
41,1694.1831221047837,1769.1978562506204,1718.7739900576871,1901.842113693822,1707.3490435837903,1767.9602818435562,1624.1460969847508,1740.493214931287,1624.1460969847508,1901.842113693822
42,1555.748474466815,1888.349885643866,1566.278475093851,1734.8648860478188,1958.717406013605,1744.0920760195604,1681.67296864593,1732.8177388473493,1555.748474466815,1958.717406013605
43,1625.8771764452074,2017.2013703794225,1786.3657797825135,1860.2981973438498,2009.00539670505,1772.4684874388174,1780.092192609528,1835.9012286720556,1625.8771764452074,2017.2013703794225
44,1597.3575699740472,1944.7885154509122,1639.6648994304157,1954.2420122103722,1765.9637827666927,1793.100552327197,1642.458996610107,1762.5109041099633,1597.3575699740472,1954.2420122103722
45,1670.4434575237974,1806.6757391337094,1631.7030218895407,1743.5409609178278,1670.2435877607393,1913.1121569290472,1749.4687062041467,1740.7410900512584,1631.7030218895407,1913.1121569290472
46,1642.3356764506862,2055.9334032963966,1727.0612640813831,1958.6793943648818,1844.452782771116,1890.069277245319,1773.1704551505202,1841.6717504800433,1642.3356764506862,2055.9334032963966
47,1673.1063329965482,2010.4206384567924,1800.6308738438693,1917.1777768132263,1873.736661025704,1817.8834867774617,1700.920485221895,1827.6966078764997,1673.1063329965482,2010.4206384567924
48,1652.7017562213243,2115.4674232735183,1698.7837559855739,1897.0828378164967,1963.8727868432986,1824.088396195035,1742.544060344059,1842.0772880970435,1652.7017562213243,2115.4674232735183
49,1708.1507578143646,2130.8177833595723,1695.696729003773,1741.866789862845,1976.1158772193771,1862.6177015568776,1744.3803214055265,1837.0922800317624,1695.696729003773,2130.8177833595723
50,1630.2761188325792,2020.7995388003255,1590.6872230271715,1730.939929398178,1799.9473538810391,1674.981712660584,1646.1861073832356,1727.688283426159,1590.6872230271715,2020.7995388003255
51,1601.443757359908,2019.0256067818377,1837.9206048914687,1951.908870596947,1698.4219867603128,1835.0175209565368,1728.6537239361257,1810.3417244690195,1601.443757359908,2019.0256067818377
