,CDD_CNRM,CDD_CSIRO,CDD_GFDL,CDD_IPSL,CDD_MIROC5,CDD_MPI,CDD_NorESM1,MEAN,MIN,MAX
0,1.840540593666717,1.4445455440019652,1.6588592648326546,2.001374398514656,1.1496832621247428,1.960098177136123,1.2287302105866205,1.6119759215519271,1.1496832621247428,2.001374398514656
1,1.158888423823166,1.524200811224907,5.491020044537135,2.8176275685094256,1.0233711845122702,1.6466494687868873,1.8349658368652124,2.2138176197512855,1.0233711845122702,5.491020044537135
2,2.403905863854219,3.0028998841489694,0.7396964479295772,3.7749665826927936,1.7689744192411072,2.3674744792946214,2.47022320648202,2.361162983377614,0.7396964479295772,3.7749665826927936
3,0.9290833439888684,2.1067521197125125,2.257417434142148,4.328823667845021,2.947229285483535,2.8269400201872,3.199239766523375,2.6564979482689504,0.9290833439888684,4.328823667845021
4,1.9972964924444927,2.009273034892212,2.3674924694526274,1.4320137665687656,3.8444699356794434,2.170396717600068,4.391258303794638,2.6017429600617494,1.4320137665687656,4.391258303794638
5,2.149701964263646,2.4941081018969378,3.6663961905689124,2.039924683930761,2.484405306105134,2.426201094708565,1.087342805146031,2.335440020945711,1.087342805146031,3.6663961905689124
6,1.9265532255558364,3.3527925337579805,1.5095077886142467,2.676304620522794,2.335219562389991,2.730126244456274,-0.01774967061177122,2.0732506149550525,-0.01774967061177122,3.3527925337579805
7,1.8629627414938514,2.524556237989616,2.6670436825471677,4.785437789672328,3.7380233247946713,3.622237335253526,2.4469163559456018,3.092453923956679,1.8629627414938514,4.785437789672328
8,2.4710410215402114,2.6517545845627244,1.8750152006564427,3.7675301311381424,6.118551420994639,4.742518532512214,2.6951376273169187,3.4745069312459003,1.8750152006564427,6.118551420994639
9,2.515939402701621,2.1368131357618645,5.349386677005469,3.192687515982234,1.684046352036866,4.944006663764431,4.0029104922192245,3.403684319924531,1.684046352036866,5.349386677005469
10,1.4185509203331792,1.279431341831414,3.2246104372550803,4.09307055033619,0.7787561006001874,5.570679398770964,3.715145578844949,2.8686063325674223,0.7787561006001874,5.570679398770964
11,2.763417912332497,2.3127697726166776,5.343366594134285,4.236419215620179,1.751852889103687,4.561288097877256,1.5646589451444235,3.219110489547004,1.5646589451444235,5.343366594134285
12,2.5312586227102427,4.5293512358927615,4.404319510018664,5.42764793416521,4.869356120794776,4.483557401172726,3.870369733045118,4.302265793971356,2.5312586227102427,5.42764793416521
13,3.0329139662042204,2.8275496377309444,3.028865031896713,5.28137041184795,5.67535623397942,2.703646757822675,2.7050308687999727,3.607818986897412,2.703646757822675,5.67535623397942
14,1.873961543308714,3.7256276486759696,4.3153442969569165,2.997661258691359,3.1381133077523438,4.473184943788876,2.6026423760062927,3.3037907678829215,1.873961543308714,4.473184943788876
15,3.0390026760175415,4.142911935905897,5.035052646839168,3.277111505762045,3.0351626698575225,5.806750976861511,3.5021669379581053,3.9768799070288288,3.0351626698575225,5.806750976861511
16,3.287369670666947,3.440002476337381,6.324284871495294,6.645830028195472,3.46289289928825,4.8873171424276105,4.771580467813313,4.68846822231775,3.287369670666947,6.645830028195472
17,1.9834316628555908,3.5325952044506104,2.495721564764775,3.7558711622073373,4.131149118184542,4.304583699637521,3.368697087024553,3.3674356427321337,1.9834316628555908,4.304583699637521
18,2.795285618612205,4.9057901265151695,1.8257180396178618,4.312085743891583,5.469799267297491,4.803221626094921,3.1994970100960156,3.9016282045893242,1.8257180396178618,5.469799267297491
